product_name,application_type,profiles,version,approval_date
DH-IPC-HFW5442T-ASE,device,"T, S, G","3.100.0000000.5.R, Build Date 2023-05-09",7/4/2023
DH-IPC-HFW5442T-S,device,"T, S, G","2.800.0000000.1.R, Build Date 2019-07-06",10/12/2019
DH-IPC-HFW5442T-SE,device,"T, S, G","3.100.0000000.5.R, Build Date 2023-05-09",7/4/2023
DH-IPC-HFW5442TP-AS-LED,device,"T, S, G","2.800.0000000.1.R, Build Date 2019-07-06",10/12/2019
DH-IPC-HFW5449E-SE-LED,device,"T, S, G","3.120.0000000.41.R, Build Date 2023-10-20",11/14/2023
DH-IPC-HFW5449T-ASE-LED,device,"T, S, G","3.120.0000000.36.R, Build Date 2023-08-28",10/9/2023
DH-IPC-HFW5449T1-ZE-LED,device,"T, S, G","3.120.0000000.36.R, Build Date 2023-08-28",10/9/2023
DH-IPC-HFW5541E-ASE,device,"T, S, G","3.100.0000000.5.R, Build Date 2023-05-09",7/4/2023
DH-IPC-HFW5541E-SE,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/5/2022
DH-IPC-HFW5541E-Z5E,device,"T, S, G","3.100.0000000.5.R, Build Date 2023-05-09",7/7/2023
DH-IPC-HFW5541E-Z5E-S3,device,"T, S, G","3.100.0000000.5.R, Build Date 2023-05-09",7/7/2023
DH-IPC-HFW5541E-ZE,device,"T, S, G","3.100.0000000.5.R, Build Date 2023-05-09",7/7/2023
DH-IPC-HFW5541E-ZE-S3,device,"T, S, G","3.100.0000000.5.R, Build Date 2023-05-09",7/7/2023
DH-IPC-HFW5541E-ZHE,device,"T, S, G","3.100.0000000.5.R, Build Date 2023-05-09",7/7/2023
DH-IPC-HFW5541EP-ZE,device,"T, S, G","2.800.0000000.1.R, Build Date 2019-07-06",10/12/2019
DH-IPC-HFW5541T-AS-PV,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/5/2022
DH-IPC-HFW5541T-ASE,device,"T, S, G","3.100.0000000.5.R, Build Date 2023-05-09",7/4/2023
DH-IPC-HFW5541T-SE,device,"T, S, G","3.100.0000000.5.R, Build Date 2023-05-09",7/4/2023
DH-IPC-HFW5541TP-ASE,device,"T, S, G","2.800.0000000.1.R, Build Date 2019-07-06",10/12/2019
DH-IPC-HFW5541TP-S,device,"T, S, G","2.800.0000000.1.R, Build Date 2019-07-06",10/12/2019
DH-IPC-HFW5631EP-Z5E,device,"S, G","2.622.0000000.21.R, Build Date 2018-02-03",6/3/2018
DH-IPC-HFW5631EP-ZE,device,"S, G","2.622.0000000.21.R, Build Date 2018-02-03",6/3/2018
DH-IPC-HFW5831E-Z5E,device,"T, S, G","2.800.0000029.0.R, Build Date 2022-12-20",3/9/2023
DH-IPC-HFW5831E-ZE,device,"T, S, G","2.800.0000029.0.R, Build Date 2022-12-20",3/9/2023
DH-IPC-HFW5842DK1-Z-5G,device,"T, S, G","3.000.0000000.19.R, Build Date 2022-09-03",11/9/2022
DH-IPC-HFW5842DK1-Z4-5G,device,"T, S, G","3.000.0000000.19.R, Build Date 2022-09-03",10/27/2022
DH-IPC-HFW5842E-ASE,device,"T, S, G","3.100.0000000.5.R, Build Date 2023-05-09",7/4/2023
DH-IPC-HFW5842E-Z4E,device,"T, S, G","3.100.0000000.5.R, Build Date 2023-05-09",7/7/2023
DH-IPC-HFW5842E-Z4E-S2,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/5/2022
DH-IPC-HFW5842E-Z4E-S3,device,"T, S, G","3.100.0000000.5.R, Build Date 2023-05-09",7/7/2023
DH-IPC-HFW5842E-ZE,device,"T, S, G","3.100.0000000.5.R, Build Date 2023-05-09",7/7/2023
DH-IPC-HFW5842E-ZE-S2,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/5/2022
DH-IPC-HFW5842E-ZHE,device,"T, S, G","3.100.0000000.5.R, Build Date 2023-05-09",7/7/2023
DH-IPC-HFW5842H-Z4HE,device,"T, S, G","3.100.0000000.5.R, Build Date 2023-05-09",7/7/2023
DH-IPC-HFW5842H-ZHE,device,"T, S, G","3.100.0000000.5.R, Build Date 2023-05-09",7/6/2023
DH-IPC-HFW5842T-ASE,device,"T, S, G","3.100.0000000.5.R, Build Date 2023-05-09",7/4/2023
DH-IPC-HFW5842T-ASE-S2,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",10/27/2022
DH-IPC-HFW5842T-SE,device,"T, S, G","3.100.0000000.5.R, Build Date 2023-05-09",7/4/2023
DH-IPC-HFW5849T1-ASE-LED,device,"T, S, G","3.120.0000000.36.R, Build Date 2023-08-28",10/9/2023
DH-IPC-HFW71242H-Z-X,device,"T, S, G","3.100.0000000.12.R, Build Date 2023-01-11",4/24/2023
DH-IPC-HFW7442H-Z,device,"T, S, G","2.800.0000000.4.R, Build Date 2019-12-18",1/25/2020
DH-IPC-HFW7442H-Z-S2,device,"T, S, G","3.000.0000000.4.R, Build Date 2022-07-20",10/27/2022
DH-IPC-HFW7442H-Z-X,device,"M, T, S, G","3.140.0000000.20.R, Build Date 2023-11-09",11/14/2023
DH-IPC-HFW7442H-Z4,device,"T, S, G","2.800.0000000.4.R, Build Date 2019-12-18",1/25/2020
DH-IPC-HFW7442H-Z4-S2,device,"T, S, G","3.000.0000000.4.R, Build Date 2022-07-20",10/27/2022
DH-IPC-HFW7442H-Z4-X,device,"T, S, G","3.100.0000000.12.R, Build Date 2023-01-11",4/24/2023
DH-IPC-HFW7442H-Z4FR,device,"T, S, G","2.800.0000000.4.R, Build Date 2019-12-18",1/25/2020
DH-IPC-HFW7442H-ZFR,device,"T, S, G","2.800.0000000.4.R, Build Date 2019-12-18",1/25/2020
DH-IPC-HFW7842H-Z,device,"T, S, G","2.800.0000000.4.R, Build Date 2019-12-18",1/25/2020
DH-IPC-HFW7842H-Z-S2,device,"T, S, G","3.000.0000000.4.R, Build Date 2022-07-20",10/27/2022
DH-IPC-HFW7842H-Z-X,device,"T, S, G","3.100.0000000.12.R, Build Date 2023-01-11",4/24/2023
DH-IPC-HFW7842H-Z4-S2,device,"T, S, G","3.000.0000000.4.R, Build Date 2022-07-20",10/27/2022
DH-IPC-HFW7842H-Z4-X,device,"T, S, G","3.100.0000000.12.R, Build Date 2023-01-11",4/24/2023
DH-IPC-HFW81200E-Z,device,S,"2.400.Dahua 00.8.R, build: 2016-02-23</",3/13/2016
DH-IPC-HFW81230E-Z,device,"G, S","2.420.Dahua 00.6.R, build: 2016-08-24",9/22/2016
DH-IPC-HFW8231-Z,device,S,"2.420.Dahua 00.15.R, build: 2016-01-07",3/15/2016
DH-IPC-HFW8231E-Z,device,"T, S, G","2.640.0000003.0.R, Build Date 2018-12-03",3/2/2019
DH-IPC-HFW8231E-ZE-C,device,"T, S","2.640.10GE000.0.R, Build Date 2018-12-01",12/8/2018
DH-IPC-HFW8232E-ZE,device,"T, S, G","2.640.0000006.0.R, Build Date 2019-12-26",1/25/2020
DH-IPC-HFW8232EP-Z,device,"G, S","2.420.Dahua 00.6.R, build: 2016-08-24",9/22/2016
DH-IPC-HFW8241EP-Z,device,"T, S, G","2.680.0000000.1.R, Build Date 2019-05-07",5/20/2019
DH-IPC-HFW8241EP-Z5,device,"T, S, G","2.680.0000000.1.R, Build Date 2019-05-07",5/20/2019
DH-IPC-HFW8241X-3D,device,"T, S, G","2.680.0000000.1.R, Build Date 2019-04-29",6/4/2019
DH-IPC-HFW8242E-Z20FD-IRA-LED,device,"T, S, G","2.680.0000000.1.R, Build Date 2019-08-12",8/29/2019
DH-IPC-HFW8242E-Z4FD-IRA-LED,device,"T, S, G","2.680.0000000.1.R, Build Date 2019-08-12",8/29/2019
DH-IPC-HFW8281E,device,S,"2.420.Dahua 02.0.R, build: 2015-06-11",7/6/2015
DH-IPC-HFW8281E-Z,device,S,"2.420.Dahua 02.0.R, build: 2015-05-29",7/6/2015
DH-IPC-HFW8301E,device,S,"2.420.Dahua 02.0.R, build: 2015-06-11",7/6/2015
DH-IPC-HFW8301E-Z,device,S,"2.420.Dahua 02.0.R, build: 2015-06-11",7/6/2015
DH-IPC-HFW8331E-Z,device,"S, G","2.600.0000.14.R, Build Date 2017-08-31",12/11/2017
DH-IPC-HFW8331E-Z5,device,"S, G","2.600.0000.14.R, Build Date 2017-08-31",12/11/2017
DH-IPC-HFW8630E-Z,device,"G, S","2.420.Dahua 00.6.R, build: 2016-08-24",9/23/2016
DH-IPC-HFW8630EP-ZH,device,"G, S","2.420.Dahua 00.6.R, build: 2016-08-2",9/22/2016
DH-IPC-HUM4231-S2,device,"T, S","2.680.0000000.6.R, Build Date 2023-02-01",2/28/2023
DH-IPC-HUM4231S-L4,device,"T, S","2.820.0000000.49.R, Build Date 2022-08-15",11/17/2022
DH-IPC-HUM4231S-L5,device,"T, S","2.820.0000000.49.R, Build Date 2022-08-15",11/17/2022
DH-IPC-HUM4431S-L4,device,"T, S","2.820.0000000.49.R, Build Date 2022-08-15",11/17/2022
DH-IPC-HUM4431S-L5,device,"T, S","2.820.0000000.49.R, Build Date 2022-08-15",11/18/2022
DH-IPC-HUM8101,device,S,"2.420.Dahua 02.0.R, build: 2015-05-29",7/6/2015
DH-IPC-HUM8241-E1,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/5/2022
DH-IPC-HUM8241-E1-L1,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/5/2022
DH-IPC-HUM8241-E1-L4,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/5/2022
DH-IPC-HUM8241-E1-L5,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/5/2022
DH-IPC-HUM8241-E2,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/5/2022
DH-IPC-HUM8241-L1,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/9/2022
DH-IPC-HUM8241-L3,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/9/2022
DH-IPC-HUM8241-L4,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/9/2022
DH-IPC-HUM8241-L5,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/9/2022
DH-IPC-HUM8241E-E1-L3-S2,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/5/2022
DH-IPC-HUM8441-E1-L1,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/5/2022
DH-IPC-HUM8441-E1-L3,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/9/2022
DH-IPC-HUM8441-E1-L4,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/5/2022
DH-IPC-HUM8441-E1-L5,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/5/2022
DH-IPC-HUM8441-E2,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",10/27/2022
DH-IPC-HUM8441-L1,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/9/2022
DH-IPC-HUM8441-L3,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/9/2022
DH-IPC-HUM8441-L4,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/9/2022
DH-IPC-HUM8441-L5,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/9/2022
DH-IPC-HUM8441E-E1-L3-S2,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/5/2022
DH-IPC-HUM8531M-V-LED,device,"T, S, G","2.820.0000000.1.R, Build Date 2022-09-09",10/27/2022
DH-IPC-K100A,device,S,"2.103.General 00.0.R, build: 2013-05-24(V4.1.1)",5/29/2013
DH-IPC-K15,device,"T, S, G","2.621.0000000.17.R, Build Date 2018-11-23",12/8/2018
DH-IPC-K15-LTE,device,"T, S, G","2.621.0000000.17.R, Build Date 2018-11-23",12/8/2018
DH-IPC-K15-LTE-HW821,device,"T, S, G","2.621.0000000.17.R, Build Date 2018-11-23",12/8/2018
DH-IPC-K15A,device,"T, S, G","2.621.0000000.17.R, Build Date 2018-11-23",12/8/2018
DH-IPC-K15S,device,"T, S, G","2.621.0000000.17.R, Build Date 2018-11-23",12/8/2018
DH-IPC-K200A,device,S,"2.420.Dahua 00.0.R, build: 2014-04-19",6/2/2014
DH-IPC-K200W,device,S,"2.420.Dahua 00.0.R, build: 2014-04-19",6/2/2014
DH-IPC-K22,device,"T, S, G","2.800.0000000.5.R, Build Date 2019-12-23",2/15/2020
DH-IPC-K22A,device,"T, S, G","2.800.0000000.5.R, Build Date 2019-12-23",2/15/2020
DH-IPC-K26,device,"T, S","2.622.0000000.9.R, Build Date 2018-11-23",12/8/2018
DH-IPC-K35,device,"T, S, G","2.621.0000000.17.R, Build Date 2018-11-23",12/8/2018
DH-IPC-K35-LTE,device,"T, S, G","2.621.0000000.17.R, Build Date 2018-11-23",12/8/2018
DH-IPC-K35-LTE-HW821,device,"T, S, G","2.621.0000000.17.R, Build Date 2018-11-23",12/8/2018
DH-IPC-K35A,device,"T, S, G","2.621.0000000.17.R, Build Date 2018-11-23",12/8/2018
DH-IPC-K35S,device,"T, S, G","2.621.0000000.17.R, Build Date 2018-11-23",12/8/2018
DH-IPC-K42,device,"T, S, G","2.800.0000000.5.R, Build Date 2019-12-23",2/15/2020
DH-IPC-K42A,device,"T, S, G","2.800.0000000.5.R, Build Date 2019-12-23",2/15/2020
DH-IPC-K46,device,"T, S","2.622.0000000.9.R, Build Date 2018-11-23",12/8/2018
DH-IPC-K86,device,"T, S, G","2.622.0000000.9.R, Build Date 2018-11-23",12/8/2018
DH-IPC-KW100A,device,S,"2.420.Dahua 00.0.R, build: 2014-04-19",6/2/2014
DH-IPC-KW100W,device,S,"2.420.Dahua 00.0.R, build: 2014-04-19",6/2/2014
DH-IPC-L26,device,"T, S, G","2.680.0000000.17.R, Build Date 2020-01-08",2/15/2020
DH-IPC-MFW7442K1-Z7-T40,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",10/27/2022
DH-IPC-MFW7842K1-Z4-T20,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/9/2022
DH-IPC-MFW7842K1-Z7-T20,device,"T, S, G","2.840.0000000.18.R, Build Date 2022-06-29",11/9/2022
DH-IPC-MFW7849Y-Z4-T44,device,"T, S, G","3.100.0000000.5.R, Build Date 2022-11-02",9/20/2023
DH-IPC-PDBW5831-B360,device,"T, S, G","2.800.0000000.2.R, Build Date 2019-04-09",5/6/2019
DH-IPC-PDBW82041-B360-S2,device,"M, T, S, G","3.100.0000000.6.R, Build Date 2023-04-06",4/11/2023
DH-IPC-PDBW8800-A180,device,"S, G","2.460.0000.9.R, Build Date 2017-05-11",7/14/2017
DH-IPC-PDW5849-A180-E2-ASTE,device,"T, S, G","3.120.0000000.1.R, Build Date 2022-09-10",11/4/2022
DH-IPC-PFW5849-A180-E2-ASTE,device,"T, S, G","3.000.0000000.18.R, Build Date 2022-08-23",11/9/2022
DH-IPC-PFW81642-A180,device,"T, S, G","3.100.0000000.4.R, Build Date 2022-08-13",12/19/2022
DH-IPC-PFW83242-A180-S2,device,"T, S, G","3.000.0000000.12.R, Build Date 2023-10-24",12/4/2023
DH-IPC-PFW8601-A180,device,"S, G","2.460.0000.9.R, Build Date 2017-05-11",7/14/2017
DH-IPC-PFW8800-A180,device,"S, G","2.460.0000.9.R, Build Date 2017-05-11",7/14/2017
DH-IPC-PFW8808-A180,device,"S, G","2.460.0000.9.R, Build Date 2017-05-11",7/14/2017
DH-IPC-PSDW81649M-E9-H-A360,device,"T, S, G","2.680.0000000.1.R, Build Date 2019-08-17",8/29/2019
DH-IPC-T1B20P,device,S,2.800.0000000.7.R 2022-06-13,1/6/2023
DH-IPC-T1B20P-A,device,S,2.800.0000000.7.R 2022-06-13,1/6/2023
DH-IPC-T1B29P,device,S,2.800.0000000.8.R 2022-11-22,1/6/2023
DH-IPC-T1B29P-A,device,S,2.800.0000000.8.R 2022-11-22,1/6/2023
DH-IPC-T1B40P,device,"T, S","2.820.0000000.49.R, Build Date 2022-08-15",1/6/2023
DH-IPC-T1B49P,device,"T, S","2.820.0000000.49.R, Build Date 2022-08-15",1/9/2023
DH-IPC-T1B49P-A,device,"T, S","2.820.0000000.49.R, Build Date 2022-08-15",1/9/2023
DH-IPC-T1E20,device,"T, S","2.860.0000000.1.R, Build Date 2024-01-29",2/5/2024
DH-IPC-T1E20-A,device,"T, S","2.860.0000000.1.R, Build Date 2024-01-29",2/5/2024
DH-IPC-T1E29-A-IL,device,"T, S","2.860.0000000.16.R, Build Date 2024-03-26",4/1/2024
DH-IPC-T1E29-IL,device,"T, S","2.860.0000000.16.R, Build Date 2024-03-26",4/1/2024
DH-IPC-T1E40,device,"T, S","2.860.0000000.1.R, Build Date 2024-01-29",2/5/2024
DH-IPC-T1E40-A,device,"T, S","2.860.0000000.1.R, Build Date 2024-01-29",2/5/2024
DH-IPC-T1E49-A-IL,device,"T, S",2.860.0000000.25.R,7/17/2024
DH-IPC-T1E49-IL,device,"T, S",2.860.0000000.25.R,7/17/2024
DH-IPC-T26E,device,"T, S, G","2.800.0000000.5.R, Build Date 2019-12-23",2/15/2020
DH-ITC352-RF2D-IR,device,"T, S","2.722.0000001.0.R, Build Date 2019-12-02",1/24/2020
DH-ITC413-PW4D-Z1,device,"T, S","2.626.1CCA001.0.R, Build Date 2023-06-21",6/21/2023
DH-NVR4108HS-8P-4KS2,device,S,".212.Dahua 00.1., build: 2017-01-05 (V7.0.3)",1/22/2017
DH-NVR4116-8P-4KS2,device,S,"3.212.Dahua 00.1., build: 2017-01-05 (V7.0.3)",1/22/2017
DH-NVR4116HS-8P-4KS2,device,S,"3.212.Dahua 00.1., build: 2017-01-05 (V7.0.3)",1/22/2017
DH-NVR5464-4K,device,S,"3.210.Dahua 02.0., build: 2016-03-30 (V7.0.3)",4/8/2016
DH-NVR5832-4K,device,S,".210.Private 02.0., build: 2016-03-25 (V7.0.3)",4/5/2016
DH-PC-HDW3541TM-AS,device,"T, S, G","2.800.0000000.39.R, Build Date 2022-07-26",12/7/2022
DH-PSDW5631SP-B360,device,"T, S, G","2.800.0000000.4.R, Build Date 2019-11-28",1/16/2020
DH-PSDW81642M-A180-D440-S3,device,"T, S, G","3.000.0000000.9.R, Build Date 2023-04-22",9/25/2023
DH-PSDW81642M-A360,device,"T, S, G","2.680.0000000.1.R, Build Date 2019-12-19",1/16/2020
DH-PSDW81642M-A360-D440-S3,device,"T, S, G","3.000.0000000.9.R, Build Date 2023-04-22",9/22/2023
DH-PSDW81642S-A360-D425,device,"T, S, G","3.000.0000000.9.R, Build Date 2023-04-22",9/27/2023
DH-PSDW82442M-A270-D440-S3,device,"T, S, G","3.000.0000000.9.R, Build Date 2023-04-22",9/26/2023
DH-PSDW83242M-A360-D845L-S3,device,"T, S, G","3.000.0000000.9.R, Build Date 2023-04-22",9/25/2023
DH-PSDW8842M-A180,device,"T, S, G","2.680.0000000.1.R, Build Date 2019-12-19",1/16/2020
DH-PSDW8842S-A180-D425,device,"T, S, G","3.000.0000000.9.R, Build Date 2023-04-22",9/28/2023
DH-PTZ12248V-IRB-N,device,"S, G","2.622.0000000.0.R, Build Date 2017-11-17",11/27/2017
DH-PTZ12248V-LR8-N,device,"S, G","2.622.0000000.0.R, Build Date 2017-11-17",11/27/2017
DH-PTZ12448WA-HNF,device,"T, S, G","2.810.0000005.0.R, Build Date 2020-03-06",4/1/2020
DH-PTZ19240V-IRB-N,device,"S, G","2.622.0000000.0.R, Build Date 2017-11-17",11/27/2017
DH-PTZ19245U-IRB-N,device,"T, S, G","2.800.0000000.8.R, Build Date 2019-12-03",12/31/2019
DH-PTZ19445XA-IRB-N,device,"T, S, G","2.800.0000010.0.R, Build Date 2020-02-25",3/21/2020
DH-PTZ19445XA-IRB-N-B,device,"T, S, G","2.800.0000010.0.R, Build Date 2020-02-25",5/20/2020
DH-PTZ1A225-HNR-XA,device,"T, S, G","2.800.0000010.0.R, Build Date 2020-02-25",5/25/2020
DH-PTZ1A225U-IRA-N,device,"S, G","2.622.0000000.1.R, Build Date 2017-11-21",12/11/2017
DH-PTZ36432-HNR-XB,device,"T, S, G","2.800.0000010.0.R, Build Date 2020-02-25",5/22/2020
DH-PTZ37225-HNP-XB-A-EG,device,"T, S, G","2.812.0000041.0.R, Build Date 2022-10-28",11/10/2022
DH-PTZ4M231-HNR-XA-GHW,device,"T, S, G","2.800.0000010.0.R, Build Date 2020-02-25",5/22/2020
DH-PTZ83240-HNF-WA,device,"T, S, G","2.810.0000003.0.R, Build Date 2019-12-17",12/31/2019
DH-PTZ83440-HNF-PA,device,"T, S, G","2.821.0000004.0.R, Build Date 2022-07-28",11/11/2022
DH-PTZ83440-HNF-WA,device,"T, S, G","2.810.0000003.0.R, Build Date 2019-12-17",12/31/2019
DH-PTZ83840-HNF-WA,device,"T, S, G","2.810.0000003.0.R, Build Date 2019-12-17",1/23/2020
DH-PTZ85260-HNF-PA,device,"T, S, G","2.821.0000004.0.R, Build Date 2022-07-28",11/11/2022
DH-PTZ85260-HNF-PA-FL,device,"T, S, G","2.821.0000004.0.R, Build Date 2022-07-28",11/11/2022
DH-PTZ85260-HNF-WA,device,"T, S, G","2.810.0000003.4.R, Build Date 2020-02-25",3/20/2020
DH-PTZ85260-HNF-WA-FL,device,"T, S, G","2.810.0000003.4.R, Build Date 2020-02-25",3/20/2020
DH-PTZ85448-HNF-PA-FL,device,"T, S, G","2.821.0000004.0.R, Build Date 2022-07-28",11/11/2022
DH-PTZ85848-HNF-PA,device,"T, S, G","2.821.0000004.0.R, Build Date 2022-07-28",11/11/2022
DH-PTZ85848-HNF-PA-FL,device,"T, S, G","2.821.0000004.0.R, Build Date 2022-07-28",11/11/2022
DH-PTZ85848-HNF-WA,device,"T, S, G","2.810.0000003.4.R, Build Date 2020-02-25",3/20/2020
DH-PTZ85848-HNF-WA-FL,device,"T, S, G","2.810.0000003.4.R, Build Date 2020-02-25",3/20/2020
DH-SD-3A1205-GNP-AG,device,"T, S, G","2.810.0000000.1.R, Build Date 2020-03-03",3/21/2020
DH-SD-3A1205-GNP-AP,device,"T, S, G","2.810.0000000.1.R, Build Date 2020-03-03",3/21/2020
DH-SD-65A230-HNI,device,S,"2.420.Dahua 01.0.R, build: 2015-02-10",5/21/2015
DH-SD-6A9230U-HN,device,"S, G","2.600.0000.2.R, Build Date 2017-06-20",7/14/2017
DH-SD10A248WA-HNF,device,"T, S, G","2.810.0000003.0.R, Build Date 2019-12-17",1/6/2020
DH-SD10A260WA-HNF,device,"T, S, G","2.810.0000003.0.R, Build Date 2019-12-17",1/23/2020
DH-SD10A848WA-HNF,device,"T, S, G","2.810.0000003.0.R, Build Date 2019-12-17",1/23/2020
DH-SD1A204DB-GNY,device,"T, S, G","3.200.0000008.0.R, Build Date 2024-03-12",3/29/2024
DH-SD1A204DB-GNY-W,device,"T, S, G",3.200.0000011.1.R,7/16/2024
DH-SD1A404DB-GNY,device,"T, S, G","3.200.0000008.0.R, Build Date 2024-03-12",3/30/2024
DH-SD1A404DB-GNY-W,device,"T, S, G","3.200.0000008.0.R, Build Date 2024-03-12",3/30/2024
DH-SD1A404DB-GNY-W-PV,device,"T, S, G",3.200.0000011.1.R,7/18/2024
DH-SD1A404XB-GNR,device,"T, S, G","2.812.0000032.2.R, Build Date 2022-08-04",12/2/2022
DH-SD22204DB-GNY,device,"T, S, G","3.200.0000004.1.R, Build Date 2023-10-24",11/21/2023
DH-SD22204DB-GNY-W,device,"T, S, G",3.200.0000011.1.R,7/19/2024
DH-SD22204T-GN,device,"S, G","2.622.0000.0.R, Build Date 2017-11-21",12/11/2017
DH-SD22204T-GN-W,device,"S, G","2.622.0000.0.R, Build Date 2017-11-21",12/11/2017
DH-SD22204UE-GN,device,"T, S, G","2.800.0000000.8.R, Build Date 2019-12-03",1/6/2020
DH-SD22204UE-GN-W,device,"T, S, G","2.800.0000000.8.R, Build Date 2019-12-03",1/6/2020
DH-SD22404DB-GNY,device,"T, S, G","3.200.0000004.1.R, Build Date 2023-10-24",11/21/2023
DH-SD29204DB-GNY,device,"T, S, G",3.200.0000011.1.R,7/18/2024
DH-SD29204DB-GNY-W,device,"T, S, G",3.200.0000011.1.R,7/15/2024
DH-SD29204S-GN,device,S,2.210.Dahua 04.0.R.A.484.3N.NR,10/29/2015
DH-SD29204S-GN-W,device,S,2.210.Dahua 04.0.R.A.484.3N.NR,10/29/2015
DH-SD29204T-GN,device,"S, G","2.622.0000.0.R, Build Date 2017-11-21",12/11/2017
DH-SD29204T-GN-W,device,"S, G","2.622.0000.0.R, Build Date 2017-11-21",12/11/2017
DH-SD29204UE-GN,device,"T, S, G","2.800.0000000.8.R, Build Date 2019-12-03",1/6/2020
DH-SD29204UE-GN-W,device,"T, S, G","2.800.0000000.8.R, Build Date 2019-12-03",1/6/2020
DH-SD29404DB-GNY,device,"T, S, G",3.200.0000011.1.R,7/19/2024
DH-SD29404DB-GNY-W,device,"T, S, G",3.200.0000011.1.R,7/19/2024
DH-SD32203S-HN,device,S,"2.210.Dahua 04.0.R.A.313, build: 2015-02-13",9/11/2015
DH-SD3A1405-GNP,device,"T, S, G","2.800.0000010.0.R, Build Date 2020-02-25",5/22/2020
DH-SD3A1405-GNP-AG,device,"T, S, G","2.800.0000010.0.R, Build Date 2020-02-25",5/22/2020
DH-SD3A1405-GNP-AW,device,"T, S, G","2.800.0000010.0.R, Build Date 2020-02-25",5/22/2020
DH-SD3A1405-GNP-W,device,"T, S, G","2.800.0000010.0.R, Build Date 2020-02-25",5/22/2020
DH-SD3C205DB-GNY-A-PV,device,"T, S, G",3.200.0000011.1.R,7/19/2024
DH-SD3C205DB-GNY-AW-PV,device,"T, S, G",3.200.0000011.1.R,7/18/2024
DH-SD3C405DB-GNY-A-PV,device,"T, S, G",3.200.0000011.1.R,7/15/2024
DH-SD3C405DB-GNY-AW-PV,device,"T, S, G",3.200.0000011.1.R,7/15/2024
DH-SD3E205DB-GNY-A-PV1,device,"T, S, G",3.200.0000011.1.R,7/15/2024
DH-SD3E405DB-GNY-A-PV1,device,"T, S, G",3.200.0000011.1.R,7/18/2024
DH-SD40212S-HN,device,S,"2.420.Dahua 02.0.R, build: 2014-07-04",8/13/2014
DH-SD40212T-HN,device,S,"2.400.Dahua 00.7.R.4, build: 2015-09-01",9/21/2015
DH-SD40420XB-HNR,device,"T, S, G","2.800.0000010.0.R, Build Date 2020-02-25",5/20/2020
DH-SD40425XC-HNR,device,"T, S, G","2.800.0000010.0.R, Build Date 2020-02-25",3/21/2020
DH-SD42212S-HN,device,S,"2.420.Dahua 02.0.R, build: 2014-07-04",8/13/2014
DH-SD42212T-HN,device,S,"2.400.Dahua 00.7.R.4, build: 2015-09-01",9/21/2015
DH-SD42420XB-HNR,device,"T, S, G","2.800.0000010.0.R, Build Date 2020-02-25",5/20/2020
DH-SD42425XC-HNR,device,"T, S, G","2.800.0000010.0.R, Build Date 2020-02-25",5/20/2020
DH-SD42C212S-HN,device,S,"2.420.Dahua 02.0.R, build: 2014-07-04",8/13/2014
DH-SD42C212T-HN,device,S,"2.400.Dahua 00.7.R.4, build: 2015-09-01",9/21/2015
DH-SD42C420XB-HNR,device,"T, S, G","2.800.0000010.0.R, Build Date 2020-02-25",5/20/2020
DH-SD42C425XC-HNR,device,"T, S, G","2.800.0000010.0.R, Build Date 2020-02-25",5/20/2020
DH-SD49212T-HN,device,"S, G","2.621.0000.1.R, Build Date 2017-10-23",11/10/2017
DH-SD49216DB-HNY,device,"T, S, G","2.820.0000010.3.R, Build Date 2022-08-06",12/2/2022
DH-SD49216UE-HN,device,"T, S, G","2.810.0000000.1.R, Build Date 2020-03-03",3/20/2020
